  Date_obs   Time_obs   Obs_type   Fea_type    NOAA   id    X_arc    Y_arc    r_arc theta_deg    b_deg    l_deg  lcm_deg  A_deg2   A_MSH          A_km2        P_Total         P_Mean          P_Min          P_Max          P_Std
2013-07-04   16:08:10  continuum   penumbra   11786    1    72.23  -549.08   553.81    -82.51   -32.17    54.86     5.17       0    0.13      405879.12      114654.07       57327.04       56661.73       57992.35         665.31
2013-07-04   16:08:10  continuum   penumbra   11786    2    70.01  -547.72   552.18    -82.72   -32.06     54.7        5    0.01    0.33     1011943.45      290003.34       58000.67       57496.25       58620.57         382.57
2013-07-04   16:08:10  continuum   penumbra   11786    3    69.96   -544.8   549.27    -82.68   -31.85    54.68     4.99       0    0.13      402696.34      116101.99          58051       57673.33       58428.66         377.67
2013-07-04   16:08:10  continuum   penumbra   11786    4    79.04  -536.22   542.02    -81.62   -31.22    55.29      5.6       0    0.13       397297.2      116254.17       58127.08        58101.8       58152.37          25.29
2013-07-04   16:08:10  continuum   penumbra   11786    5    75.76  -530.43   535.81    -81.87   -30.79    55.03     5.34       0    0.13      393263.13       116960.2        58480.1       58332.53       58627.66         147.56
2013-07-04   16:08:10  continuum   penumbra   11786    6       85  -529.84   536.61    -80.89   -30.75    55.69     5.99       0    0.19      590130.45      175737.94       58579.31       58351.88       58731.35         163.84
2013-07-04   16:08:10  continuum   penumbra   11786    7    84.71  -516.05   522.96    -80.68   -29.75     55.6     5.91    0.01    0.25       769461.9      232905.02       58226.25       57606.08       58759.82         480.85
2013-07-04   16:08:10  continuum   penumbra   11786    8    49.79  -514.54   516.94    -84.47   -29.63    53.16     3.47       0    0.13      382207.89      116541.43       58270.71       57924.03        58617.4         346.68
2013-07-04   16:08:10  continuum   penumbra   11786    9    61.89  -513.03   516.75    -83.12   -29.52       54      4.3       0    0.13      381768.29      117225.27       58612.64       58532.04       58693.23          80.59
2013-07-04   16:08:10  continuum   penumbra   11786   10    63.91  -510.51   514.49    -82.86   -29.34    54.13     4.44       0    0.13      380369.06      117040.98       58520.49       58306.12       58734.86         214.37
2013-07-04   16:08:10  continuum   penumbra   11786   11    46.76  -507.98   510.13    -84.74   -29.16    52.93     3.24       0    0.12      378270.68      116144.05       58072.02       57952.74        58191.3         119.28
